,Symbol,Name,Buy,Analyst
1287,GAIA,Gaia Inc. Class A Common Stock,1,Strong Buy
1288,GALT,Galectin Therapeutics Inc. Common Stock,1,Strong Buy
1289,GAMB,Gambling.com Group Limited Ordinary Shares,1,Strong Buy
1290,GAME,Engine Media Holdings Inc. Common Stock,1,Strong Buy
1291,GAN,GAN Limited Ordinary Shares,1,Strong Buy
1292,GANX,Gain Therapeutics Inc. Common Stock,1,Strong Buy
1293,GASS,StealthGas Inc. Common Stock,1,Strong Buy
1294,GBIO,Generation Bio Co. Common Stock,1,Strong Buy
1295,GBNH,Greenbrook TMS Inc. Common Shares,1,Strong Buy
1296,GBT,Global Blood Therapeutics Inc. Common Stock,1,Strong Buy
1297,GCMG,GCM Grosvenor Inc. Class A Common Stock,1,Strong Buy
1298,GDEN,Golden Entertainment Inc. Common Stock,1,Strong Buy
1299,GDRX,GoodRx Holdings Inc. Class A Common Stock,1,Strong Buy
1300,GDS,GDS Holdings Limited ADS,1,Strong Buy
1301,GDYN,Grid Dynamics Holdings Inc. Class A Common Stock,1,Strong Buy
1302,GERN,Geron Corporation Common Stock,1,Strong Buy
1303,GEVO,Gevo Inc. Common Stock,1,Strong Buy
1304,GH,Guardant Health Inc. Common Stock,1,Strong Buy
1305,GHRS,GH Research PLC Ordinary Shares,1,Strong Buy
1306,GILD,Gilead Sciences Inc. Common Stock,1,Strong Buy
1307,GLBE,Global-E Online Ltd. Ordinary Shares,1,Strong Buy
1308,GLBS,Globus Maritime Limited Common Stock,1,Strong Buy
1309,GLDD,Great Lakes Dredge & Dock Corporation Common Stock,1,Strong Buy
1310,GLMD,Galmed Pharmaceuticals Ltd. Ordinary Shares,1,Strong Buy
1311,GLNG,Golar Lng Ltd,1,Strong Buy
1312,GLPI,Gaming and Leisure Properties Inc. Common Stock,1,Strong Buy
1313,GLSI,Greenwich LifeSciences Inc. Common Stock,1,Strong Buy
1314,GLTO,Galecto Inc. Common Stock,1,Strong Buy
1315,GLUE,Monte Rosa Therapeutics Inc. Common Stock,1,Strong Buy
1316,GLYC,GlycoMimetics Inc. Common Stock,1,Strong Buy
1317,GMBL,Esports Entertainment Group Inc. Common Stock,1,Strong Buy
1318,GMDA,Gamida Cell Ltd. Ordinary Shares,1,Strong Buy
1319,GMTX,Gemini Therapeutics Inc. Common Stock,1,Strong Buy
1320,GNCA,Genocea Biosciences Inc. Common Stock,1,Strong Buy
1321,GNLN,Greenlane Holdings Inc. Class A Common Stock,1,Strong Buy
1322,GNPX,Genprex Inc. Common Stock,1,Strong Buy
1323,GNSS,Genasys Inc. Common Stock,1,Strong Buy
1324,GNTX,Gentex Corporation Common Stock,1,Strong Buy
1325,GOCO,GoHealth Inc. Class A Common Stock,1,Strong Buy
1326,GOOD,Gladstone Commercial Corporation Real Estate Investment Trust,1,Strong Buy
1327,GOOG,Alphabet Inc. Class C Capital Stock,1,Strong Buy
1328,GOOGL,Alphabet Inc. Class A Common Stock,1,Strong Buy
1329,GOSS,Gossamer Bio Inc. Common Stock,1,Strong Buy
1330,GOVX,GeoVax Labs Inc. Common Stock,1,Strong Buy
1331,GP,GreenPower Motor Company Inc. Common Shares,1,Strong Buy
1332,GPP,Green Plains Partners LP Common Units,1,Strong Buy
1333,GPRE,Green Plains Inc. Common Stock,1,Strong Buy
1334,GRBK,Green Brick Partners Inc. Common Stock,1,Strong Buy
1335,GRCL,Gracell Biotechnologies Inc. American Depositary Shares,1,Strong Buy
1336,GRIN,Grindrod Shipping Holdings Ltd. Ordinary Shares,1,Strong Buy
1337,GRPH,Graphite Bio Inc. Common Stock,1,Strong Buy
1338,GRTS,Gritstone bio Inc. Common Stock,1,Strong Buy
1339,GRTX,Galera Therapeutics Inc. Common Stock,1,Strong Buy
1340,GRUB,Just Eat Takeaway.com N.V. American Depositary Shares,1,Strong Buy
1341,GRWG,GrowGeneration Corp. Common Stock,1,Strong Buy
1342,GSMG,Glory Star New Media Group Holdings Limited Ordinary Share,1,Strong Buy
1343,GTBP,GT Biopharma Inc. Common Stock,1,Strong Buy
1344,GTEC,Greenland Technologies Holding Corporation Ordinary Shares,1,Strong Buy
1345,GTHX,G1 Therapeutics Inc. Common Stock,1,Strong Buy
1346,GTYH,GTY Technology Holdings Inc. Common Stock,1,Strong Buy
1347,GWRS,Global Water Resources Inc. Common Stock,1,Strong Buy
1348,HAIN,Hain Celestial Group Inc. (The) Common Stock,1,Strong Buy
1349,HALO,Halozyme Therapeutics Inc. Common Stock,1,Strong Buy
1350,HAPP,Happiness Biotech Group Limited Ordinary Shares,1,Strong Buy
1351,HARP,Harpoon Therapeutics Inc. Common Stock,1,Strong Buy
1352,HAS,Hasbro Inc. Common Stock,1,Strong Buy
1353,HBAN,Huntington Bancshares Incorporated Common Stock,1,Strong Buy
1354,HBIO,Harvard Bioscience Inc. Common Stock,1,Strong Buy
1355,HBNC,Horizon Bancorp Inc. Common Stock,1,Strong Buy
1356,HCAT,Health Catalyst Inc Common Stock,1,Strong Buy
1357,HCCI,Heritage-Crystal Clean Inc. Common Stock,1,Strong Buy
1358,HCKT,Hackett Group Inc (The). Common Stock,1,Strong Buy
1359,HCM,HUTCHMED (China) Limited American Depositary Shares,1,Strong Buy
1360,HEAR,Turtle Beach Corporation Common Stock,1,Strong Buy
1361,HEES,H&E Equipment Services Inc. Common Stock,1,Strong Buy
1362,HEPA,Hepion Pharmaceuticals Inc. Common Stock,1,Strong Buy
1363,HGBL,Heritage Global Inc. Common Stock,1,Strong Buy
1364,HGEN,Humanigen Inc. Common Stock,1,Strong Buy
1365,HIBB,Hibbett Inc. Common Stock,1,Strong Buy
1366,HIMX,Himax Technologies Inc. American Depositary Shares,1,Strong Buy
1367,HITI,High Tide Inc. Common Shares,1,Strong Buy
1368,HIVE,Hive Blockchain Technologies Ltd. Common Shares,1,Strong Buy
1369,HJLI,Hancock Jaffe Laboratories Inc. Common Stock,1,Strong Buy
1370,HLMN,Hillman Solutions Corp. Common Stock,1,Strong Buy
1371,HNRG,Hallador Energy Company Common Stock,1,Strong Buy
1372,HNST,The Honest Company Inc. Common Stock,1,Strong Buy
1373,HOFV,Hall of Fame Resort & Entertainment Company Common Stock,1,Strong Buy
1374,HOLI,Hollysys Automation Technologies Ltd. Common Shares (British Virgin Islands),1,Strong Buy
1375,HOLX,Hologic Inc. Common Stock,1,Strong Buy
1376,HOMB,Home BancShares Inc. Common Stock,1,Strong Buy
1377,HON,Honeywell International Inc. Common Stock,1,Strong Buy
1378,HOOK,HOOKIPA Pharma Inc. Common Stock,1,Strong Buy
1379,HOTH,Hoth Therapeutics Inc. Common Stock,1,Strong Buy
1380,HOWL,Werewolf Therapeutics Inc. Common Stock,1,Strong Buy
1381,HPK,HighPeak Energy Inc. Common Stock,1,Strong Buy
1382,HQY,HealthEquity Inc. Common Stock,1,Strong Buy
1383,HRMY,Harmony Biosciences Holdings Inc. Common Stock,1,Strong Buy
1384,HROW,Harrow Health Inc. Common Stock,1,Strong Buy
1385,HRTX,Heron Therapeutics Inc. Common Stock,1,Strong Buy
1386,HSDT,Helius Medical Technologies Inc. Class A Common Stock (DE),1,Strong Buy
1387,HSKA,Heska Corporation Common Stock,1,Strong Buy
1388,HSTO,Histogen Inc. Common Stock,1,Strong Buy
1389,HTBK,Heritage Commerce Corp Common Stock,1,Strong Buy
1390,HTBX,Heat Biologics Inc. Common Stock,1,Strong Buy
1391,HTGM,HTG Molecular Diagnostics Inc. Common Stock,1,Strong Buy
1392,HTHT,Huazhu Group Limited American Depositary Shares,1,Strong Buy
1393,HTOO,Fusion Fuel Green PLC Class A Ordinary Shares,1,Strong Buy
1394,HUBG,Hub Group Inc. Class A Common Stock,1,Strong Buy
1395,HUMA,Humacyte Inc. Common Stock,1,Strong Buy
1396,HURN,Huron Consulting Group Inc. Common Stock,1,Strong Buy
1397,HUT,Hut 8 Mining Corp. Common Shares,1,Strong Buy
1398,HWC,Hancock Whitney Corporation Common Stock,1,Strong Buy
1399,HYFM,Hydrofarm Holdings Group Inc. Common Stock,1,Strong Buy
1400,HYMC,Hycroft Mining Holding Corporation Class A Common Stock,1,Strong Buy
1401,HYRE,HyreCar Inc. Common Stock,1,Strong Buy
1402,HYZN,Hyzon Motors Inc. Class A Common Stock,1,Strong Buy
1403,HZNP,Horizon Therapeutics Public Limited Company Ordinary Shares,1,Strong Buy
1404,IAC,IAC/InterActiveCorp Common Stock,1,Strong Buy
1405,IAS,Integral Ad Science Holding Corp. Common Stock,1,Strong Buy
1406,IBEX,IBEX Limited Common Shares,1,Strong Buy
1407,IBKR,Interactive Brokers Group Inc. Class A Common Stock,1,Strong Buy
1408,IBRX,ImmunityBio Inc. Common Stock,1,Strong Buy
1409,IBTX,Independent Bank Group Inc Common Stock,1,Strong Buy
1410,ICAD,iCAD Inc. Common Stock,1,Strong Buy
1411,ICCC,ImmuCell Corporation Common Stock,1,Strong Buy
1412,ICFI,ICF International Inc. Common Stock,1,Strong Buy
1413,ICHR,Ichor Holdings Ordinary Shares,1,Strong Buy
1414,ICLK,iClick Interactive Asia Group Limited American Depositary Shares,1,Strong Buy
1415,ICLR,ICON plc Ordinary Shares,1,Strong Buy
1416,ICUI,ICU Medical Inc. Common Stock,1,Strong Buy
1417,ICVX,Icosavax Inc. Common Stock,1,Strong Buy
1418,IDCC,InterDigital Inc. Common Stock,1,Strong Buy
1419,IDEX,Ideanomics Inc. Common Stock,1,Strong Buy
1420,IDN,Intellicheck Inc. Common Stock,1,Strong Buy
1421,IDXX,IDEXX Laboratories Inc. Common Stock,1,Strong Buy
1422,IDYA,IDEAYA Biosciences Inc. Common Stock,1,Strong Buy
1423,IEA,Infrastructure and Energy Alternatives Inc. Common Stock,1,Strong Buy
1424,IEP,Icahn Enterprises L.P. Common Stock,1,Strong Buy
1425,IGMS,IGM Biosciences Inc. Common Stock,1,Strong Buy
1426,IHRT,iHeartMedia Inc. Class A Common Stock,1,Strong Buy
1427,III,Information Services Group Inc. Information Services Group Inc. Common Stock,1,Strong Buy
1428,IIIV,i3 Verticals Inc. Class A Common Stock,1,Strong Buy
1429,IIN,Intricon Corporation Common Stock,1,Strong Buy
1430,IINN,Inspira Technologies Oxy B.H.N. Ltd. Ordinary Shares,1,Strong Buy
1431,IIVI,II-VI Incorporated Common Stock,1,Strong Buy
1432,IKNA,Ikena Oncology Inc. Common Stock,1,Strong Buy
1433,IMAB,I-MAB American Depositary Shares,1,Strong Buy
1434,IMBI,iMedia Brands Inc. Class A Common Stock,1,Strong Buy
1435,IMCC,IM Cannabis Corp. Common Shares,1,Strong Buy
1436,IMCR,Immunocore Holdings plc American Depositary Shares,1,Strong Buy
1437,IMGO,Imago BioSciences Inc. Common stock,1,Strong Buy
1438,IMMP,Immutep Limited American Depositary Shares,1,Strong Buy
1439,IMNM,Immunome Inc. Common Stock,1,Strong Buy
1440,IMPL,Impel NeuroPharma Inc. Common Stock,1,Strong Buy
1441,IMRX,Immuneering Corporation Class A Common Stock,1,Strong Buy
1442,IMTX,Immatics N.V. Ordinary Shares,1,Strong Buy
1443,IMUX,Immunic Inc. Common Stock,1,Strong Buy
1444,IMVT,Immunovant Inc. Common Stock,1,Strong Buy
1445,IMXI,International Money Express Inc. Common Stock,1,Strong Buy
1446,INAB,IN8bio Inc. Common Stock,1,Strong Buy
1447,INBK,First Internet Bancorp Common Stock,1,Strong Buy
1448,INBX,Inhibrx Inc. Common Stock,1,Strong Buy
1449,INCR,Intercure Ltd. Ordinary Shares,1,Strong Buy
1450,INDB,Independent Bank Corp. Common Stock,1,Strong Buy
1451,INDI,indie Semiconductor Inc. Class A Common Stock,1,Strong Buy
1452,INDT,INDUS Realty Trust Inc. (MD) Common Stock,1,Strong Buy
1453,INFI,Infinity Pharmaceuticals Inc. Common Stock,1,Strong Buy
1454,INM,InMed Pharmaceuticals Inc. Common Shares,1,Strong Buy
1455,INMB,INmune Bio Inc. Common stock,1,Strong Buy
1456,INMD,InMode Ltd. Ordinary Shares,1,Strong Buy
1457,INNV,InnovAge Holding Corp. Common Stock,1,Strong Buy
1458,INSE,Inspired Entertainment Inc. Common Stock,1,Strong Buy
1459,INSM,Insmed Inc. Common Stock,1,Strong Buy
1460,INTA,Intapp Inc. Common Stock,1,Strong Buy
1461,INTU,Intuit Inc. Common Stock,1,Strong Buy
1462,INVE,Identiv Inc. Common Stock,1,Strong Buy
1463,INVO,INVO BioScience Inc. Common Stock,1,Strong Buy
1464,INVZ,Innoviz Technologies Ltd. Ordinary shares,1,Strong Buy
1465,INZY,Inozyme Pharma Inc. Common Stock,1,Strong Buy
1466,IOVA,Iovance Biotherapeutics Inc. Common Stock,1,Strong Buy
1467,IPGP,IPG Photonics Corporation Common Stock,1,Strong Buy
1468,IPHA,Innate Pharma S.A. ADS,1,Strong Buy
1469,IPSC,Century Therapeutics Inc. Common Stock,1,Strong Buy
1470,IPW,iPower Inc. Common Stock,1,Strong Buy
1471,IPWR,Ideal Power Inc. Common Stock,1,Strong Buy
1472,IRIX,IRIDEX Corporation Common Stock,1,Strong Buy
1473,IRMD,iRadimed Corporation Common Stock,1,Strong Buy
1474,ISEE,IVERIC bio Inc. Common Stock,1,Strong Buy
1475,ISTR,Investar Holding Corporation Common Stock,1,Strong Buy
1476,ISUN,iSun Inc. Common Stock,1,Strong Buy
1477,ITCI,Intra-Cellular Therapies Inc. Common Stock,1,Strong Buy
1478,ITI,Iteris Inc. Common Stock,1,Strong Buy
1479,ITOS,iTeos Therapeutics Inc. Common Stock,1,Strong Buy
1480,ITRI,Itron Inc. Common Stock,1,Strong Buy
1481,IVAC,Intevac Inc. Common Stock,1,Strong Buy
1482,IZEA,IZEA Worldwide Inc. Common Stock,1,Strong Buy
1483,JACK,Jack In The Box Inc. Common Stock,1,Strong Buy
1484,JAGX,Jaguar Health Inc. Common Stock,1,Strong Buy
1485,JAMF,Jamf Holding Corp. Common Stock,1,Strong Buy
1486,JANX,Janux Therapeutics Inc. Common Stock,1,Strong Buy
1487,JAZZ,Jazz Pharmaceuticals plc Common Stock (Ireland),1,Strong Buy
1488,JBLU,JetBlue Airways Corporation Common Stock,1,Strong Buy
1489,JCOM,j2 Global Inc. Common Stock,1,Strong Buy
1490,JD,JD.com Inc. American Depositary Shares,1,Strong Buy
1491,JFIN,Jiayin Group Inc. American Depositary Shares,1,Strong Buy
1492,JG,Aurora Mobile Limited American Depositary Shares,1,Strong Buy
1493,JOAN,JOANN Inc. Common Stock,1,Strong Buy
1494,JRSH,Jerash Holdings (US) Inc. Common Stock,1,Strong Buy
1495,JRVR,James River Group Holdings Ltd. Common Shares,1,Strong Buy
1496,JYNT,The Joint Corp. Common Stock,1,Strong Buy
1497,KALA,Kala Pharmaceuticals Inc. Common Stock,1,Strong Buy
1498,KALV,KalVista Pharmaceuticals Inc. Common Stock,1,Strong Buy
1499,KARO,Karooooo Ltd. Ordinary Shares,1,Strong Buy
1500,KBNT,Kubient Inc. Common Stock,1,Strong Buy
1501,KC,Kingsoft Cloud Holdings Limited American Depositary Shares,1,Strong Buy
1502,KDNY,Chinook Therapeutics Inc. Common Stock,1,Strong Buy
1503,KDP,Keurig Dr Pepper Inc. Common Stock,1,Strong Buy
1504,KE,Kimball Electronics Inc. Common Stock,1,Strong Buy
1505,KELYA,Kelly Services Inc. Class A Common Stock,1,Strong Buy
1506,KERN,Akerna Corp. Common Stock,1,Strong Buy
1507,KIDS,OrthoPediatrics Corp. Common Stock,1,Strong Buy
1508,KINS,Kingstone Companies Inc. Common Stock,1,Strong Buy
1509,KIRK,Kirkland's Inc. COMMONSTOCK,1,Strong Buy
1510,KLAC,KLA Corporation Common Stock,1,Strong Buy
1511,KLIC,Kulicke and Soffa Industries Inc. Common Stock,1,Strong Buy
1512,KLTR,Kaltura Inc. Common Stock,1,Strong Buy
1513,KMDA,Kamada Ltd. Ordinary Shares,1,Strong Buy
1514,KNBE,KnowBe4 Inc. Class A Common Stock,1,Strong Buy
1515,KNSA,Kiniksa Pharmaceuticals Ltd. Class A Common Stock,1,Strong Buy
1516,KNTE,Kinnate Biopharma Inc. Common Stock,1,Strong Buy
1517,KPLT,Katapult Holdings Inc. Common Stock,1,Strong Buy
1518,KRNT,Kornit Digital Ltd. Ordinary Shares,1,Strong Buy
1519,KRNY,Kearny Financial Corp Common Stock,1,Strong Buy
1520,KRON,Kronos Bio Inc. Common Stock,1,Strong Buy
1521,KROS,Keros Therapeutics Inc. Common Stock,1,Strong Buy
1522,KRT,Karat Packaging Inc. Common Stock,1,Strong Buy
1523,KRTX,Karuna Therapeutics Inc. Common Stock,1,Strong Buy
1524,KRUS,Kura Sushi USA Inc. Class A Common Stock,1,Strong Buy
1525,KRYS,Krystal Biotech Inc. Common Stock,1,Strong Buy
1526,KSPN,Kaspien Holdings Inc. Common Stock,1,Strong Buy
1527,KTRA,Kintara Therapeutics Inc. Common Stock,1,Strong Buy
1528,KURA,Kura Oncology Inc. Common Stock,1,Strong Buy
1529,KYMR,Kymera Therapeutics Inc. Common Stock,1,Strong Buy
1530,KZIA,Kazia Therapeutics Limited American Depositary Shares,1,Strong Buy
1531,KZR,Kezar Life Sciences Inc. Common Stock,1,Strong Buy
1532,LABP,Landos Biopharma Inc. Common Stock,1,Strong Buy
1533,LAKE,Lakeland Industries Inc. Common Stock,1,Strong Buy
1534,LASR,nLIGHT Inc. Common Stock,1,Strong Buy
1535,LAUR,Laureate Education Inc. Class A Common Stock,1,Strong Buy
1536,LBAI,Lakeland Bancorp Inc. Common Stock,1,Strong Buy
1537,LBC,Luther Burbank Corporation Common Stock,1,Strong Buy
1538,LBPH,Longboard Pharmaceuticals Inc. Common Stock,1,Strong Buy
1539,LBPS,4D pharma plc American Depositary Shares,1,Strong Buy
1540,LBRDA,Liberty Broadband Corporation Class A Common Stock,1,Strong Buy
1541,LBRDK,Liberty Broadband Corporation Class C Common Stock,1,Strong Buy
1542,LCID,Lucid Group Inc. Common Stock,1,Strong Buy
1543,LCNB,LCNB Corporation Common Stock,1,Strong Buy
1544,LCUT,Lifetime Brands Inc. Common Stock,1,Strong Buy
1545,LEGH,Legacy Housing Corporation Common Stock (TX),1,Strong Buy
1546,LEGN,Legend Biotech Corporation American Depositary Shares,1,Strong Buy
1547,LESL,Leslie's Inc. Common Stock,1,Strong Buy
1548,LFMD,LifeMD Inc. Common Stock,1,Strong Buy
1549,LFST,LifeStance Health Group Inc. Common Stock,1,Strong Buy
1550,LFUS,Littelfuse Inc. Common Stock,1,Strong Buy
1551,LGND,Ligand Pharmaceuticals Incorporated Common Stock,1,Strong Buy
1552,LGO,Largo Resources Ltd. Common Shares,1,Strong Buy
1553,LHCG,LHC Group Common Stock,1,Strong Buy
1554,LI,Li Auto Inc. American Depositary Shares,1,Strong Buy
1555,LIFE,aTyr Pharma Inc. Common Stock,1,Strong Buy
1556,LILM,Lilium N.V. Class A Ordinary Shares,1,Strong Buy
1557,LINC,Lincoln Educational Services Corporation Common Stock,1,Strong Buy
1558,LIND,Lindblad Expeditions Holdings Inc. Common Stock,1,Strong Buy
1559,LITE,Lumentum Holdings Inc. Common Stock,1,Strong Buy
1560,LIVN,LivaNova PLC Ordinary Shares,1,Strong Buy
1561,LIVX,LiveXLive Media Inc. Common Stock,1,Strong Buy
1562,LKQ,LKQ Corporation Common Stock,1,Strong Buy
1563,LMB,Limbach Holdings Inc. Common Stock,1,Strong Buy
1564,LMNR,Limoneira Co Common Stock,1,Strong Buy
1565,LNDC,Landec Corporation Common Stock (DE),1,Strong Buy
1566,LNSR,LENSAR Inc. Common Stock,1,Strong Buy
1567,LNTH,Lantheus Holdings Inc. Common Stock,1,Strong Buy
1568,LOAN,Manhattan Bridge Capital Inc,1,Strong Buy
1569,LOGC,LogicBio Therapeutics Inc. Common Stock,1,Strong Buy
1570,LOPE,Grand Canyon Education Inc. Common Stock,1,Strong Buy
1571,LOVE,The Lovesac Company Common Stock,1,Strong Buy
1572,LPCN,Lipocine Inc. Common Stock,1,Strong Buy
1573,LPLA,LPL Financial Holdings Inc. Common Stock,1,Strong Buy
1574,LPRO,Open Lending Corporation Class A Common Stock,1,Strong Buy
1575,LPSN,LivePerson Inc. Common Stock,1,Strong Buy
1576,LPTH,LightPath Technologies Inc. Class A Common Stock,1,Strong Buy
1577,LPTX,Leap Therapeutics Inc. Common Stock,1,Strong Buy
1578,LQDA,Liquidia Corporation Common Stock,1,Strong Buy
1579,LRCX,Lam Research Corporation Common Stock,1,Strong Buy
1580,LRFC,Logan Ridge Finance Corporation Common Stock,1,Strong Buy
1581,LRMR,Larimar Therapeutics Inc. Common Stock,1,Strong Buy
1582,LSCC,Lattice Semiconductor Corporation Common Stock,1,Strong Buy
1583,LSXMA,Liberty Media Corporation Series A Liberty SiriusXM Common Stock,1,Strong Buy
1584,LSXMK,Liberty Media Corporation Series C Liberty SiriusXM Common Stock,1,Strong Buy
1585,LTCH,Latch Inc. Common Stock,1,Strong Buy
1586,LTRX,Lantronix Inc. Common Stock,1,Strong Buy
1587,LULU,lululemon athletica inc. Common Stock,1,Strong Buy
1588,LUMO,Lumos Pharma Inc. Common Stock,1,Strong Buy
1589,LUNG,Pulmonx Corporation Common Stock,1,Strong Buy
1590,LVOX,LiveVox Holding Inc. Class A Common Stock,1,Strong Buy
1591,LVTX,LAVA Therapeutics N.V. Ordinary Shares,1,Strong Buy
1592,LX,LexinFintech Holdings Ltd. American Depositary Shares,1,Strong Buy
1593,LYEL,Lyell Immunopharma Inc. Common Stock,1,Strong Buy
1594,LYFT,Lyft Inc. Class A Common Stock,1,Strong Buy
1595,LYRA,Lyra Therapeutics Inc. Common Stock,1,Strong Buy
1596,LYTS,LSI Industries Inc. Common Stock,1,Strong Buy
1597,MANH,Manhattan Associates Inc. Common Stock,1,Strong Buy
1598,MAPS,WM Technology Inc. Class A Common Stock ,1,Strong Buy
1599,MARA,Marathon Digital Holdings Inc. Common Stock,1,Strong Buy
1600,MASI,Masimo Corporation Common Stock,1,Strong Buy
1601,MASS,908 Devices Inc. Common Stock,1,Strong Buy
1602,MAT,Mattel Inc. Common Stock,1,Strong Buy
1603,MATW,Matthews International Corporation Class A Common Stock,1,Strong Buy
1604,MBCN,Middlefield Banc Corp. Common Stock,1,Strong Buy
1605,MBIN,Merchants Bancorp Common Stock,1,Strong Buy
1606,MBIO,Mustang Bio Inc. Common Stock,1,Strong Buy
1607,MBOT,Microbot Medical Inc. Common Stock,1,Strong Buy
1608,MBRX,Moleculin Biotech Inc. Common Stock,1,Strong Buy
1609,MBUU,Malibu Boats Inc. Class A Common Stock,1,Strong Buy
1610,MCAD,Mountain Crest Acquisition Corp. II Common Stock,1,Strong Buy
1611,MCHP,Microchip Technology Incorporated Common Stock,1,Strong Buy
1612,MCHX,Marchex Inc. Class B Common Stock,1,Strong Buy
1613,MCRB,Seres Therapeutics Inc. Common Stock,1,Strong Buy
1614,MCRI,Monarch Casino & Resort Inc. Common Stock,1,Strong Buy
1615,MDB,MongoDB Inc. Class A Common Stock,1,Strong Buy
1616,MDGL,Madrigal Pharmaceuticals Inc. Common Stock,1,Strong Buy
1617,MDLZ,Mondelez International Inc. Class A Common Stock,1,Strong Buy
1618,MDNA,Medicenna Therapeutics Corp. Common Shares,1,Strong Buy
1619,MDRR,Medalist Diversified REIT Inc. Common Stock,1,Strong Buy
1620,MDVL,MedAvail Holdings Inc. Common Stock,1,Strong Buy
1621,MDWD,MediWound Ltd. Ordinary Shares,1,Strong Buy
1622,MDXG,MiMedx Group Inc Common Stock,1,Strong Buy
1623,MEDS,TRxADE HEALTH Inc. Common Stock,1,Strong Buy
1624,MEIP,MEI Pharma Inc. Common Stock,1,Strong Buy
1625,MELI,MercadoLibre Inc. Common Stock,1,Strong Buy
1626,MESA,Mesa Air Group Inc. Common Stock,1,Strong Buy
1627,MFIN,Medallion Financial Corp. Common Stock,1,Strong Buy
1628,MGIC,Magic Software Enterprises Ltd. Ordinary Shares,1,Strong Buy
1629,MGNI,Magnite Inc. Common Stock,1,Strong Buy
1630,MGNX,MacroGenics Inc. Common Stock,1,Strong Buy
1631,MGRC,McGrath RentCorp Common Stock,1,Strong Buy
1632,MGTA,Magenta Therapeutics Inc. Common Stock,1,Strong Buy
1633,MGTX,MeiraGTx Holdings plc Ordinary Shares,1,Strong Buy
1634,MICT,MICT Inc. Common Stock,1,Strong Buy
1635,MIDD,Middleby Corporation (The) Common Stock,1,Strong Buy
